index,unixTimestamp,TP9,AF7,AF8,TP10
0,1734117565007.125,-39.55078125,-25.390625,-23.4375,-33.69140625
1,1734117565011.0312,-54.19921875,-33.203125,-21.97265625,-37.59765625
2,1734117565014.9375,-62.98828125,-40.0390625,-25.87890625,-48.33984375
3,1734117565018.8438,-57.12890625,-38.57421875,-30.76171875,-49.8046875
4,1734117565022.75,-57.6171875,-28.80859375,-32.71484375,-50.29296875
5,1734117565026.6562,-53.22265625,-24.90234375,-28.3203125,-42.96875
6,1734117565030.5625,-46.38671875,-35.15625,-22.4609375,-38.0859375
7,1734117565034.4688,-53.22265625,-32.2265625,-23.92578125,-34.66796875
8,1734117565038.375,-59.5703125,-23.92578125,-28.80859375,-38.0859375
9,1734117565042.2812,-52.24609375,-24.90234375,-25.87890625,-29.78515625
10,1734117565046.1875,-61.5234375,-25.87890625,-28.80859375,-25.390625
11,1734117565050.0938,-60.546875,-25.87890625,-27.83203125,-42.48046875
0,1734117565054,-49.8046875,-28.80859375,-24.90234375,-34.66796875
1,1734117565057.9062,-41.9921875,-32.2265625,-23.4375,-18.5546875
2,1734117565061.8125,-32.2265625,-28.80859375,-21.484375,-21.97265625
3,1734117565065.7188,-23.4375,-20.5078125,-30.2734375,-24.90234375
4,1734117565069.625,-15.625,-24.90234375,-33.203125,-21.97265625
5,1734117565073.5312,-15.625,-29.78515625,-24.4140625,-23.92578125
6,1734117565077.4375,-16.6015625,-31.73828125,-22.94921875,-26.85546875
7,1734117565081.3438,-16.11328125,-33.69140625,-22.94921875,-22.94921875
8,1734117565085.25,-13.18359375,-28.3203125,-24.4140625,-17.08984375
9,1734117565089.1562,-14.6484375,-25.87890625,-25.390625,-1.46484375
10,1734117565093.0625,-19.04296875,-26.3671875,-21.484375,-8.30078125
11,1734117565096.9688,-33.203125,-28.3203125,-23.4375,-28.80859375
0,1734117565100.875,-39.55078125,-36.62109375,-27.83203125,-30.2734375
1,1734117565104.7812,-30.2734375,-38.0859375,-26.85546875,-26.85546875
2,1734117565108.6875,-35.15625,-32.2265625,-27.83203125,-28.3203125
3,1734117565112.5938,-26.3671875,-26.3671875,-26.85546875,-30.76171875
4,1734117565116.5,-26.85546875,-18.06640625,-29.296875,-25.390625
5,1734117565120.4062,-40.52734375,-18.5546875,-30.2734375,-24.90234375
6,1734117565124.3125,-48.33984375,-28.80859375,-19.04296875,-31.25
7,1734117565128.2188,-62.01171875,-42.96875,-19.53125,-46.38671875
8,1734117565132.125,-62.01171875,-39.55078125,-23.92578125,-40.52734375
9,1734117565136.0312,-53.22265625,-28.3203125,-29.296875,-41.015625
10,1734117565139.9375,-58.10546875,-29.296875,-33.203125,-50.29296875
11,1734117565143.8438,-62.01171875,-36.62109375,-22.94921875,-40.0390625
0,1734117565147.75,-57.12890625,-33.69140625,-15.13671875,-38.0859375
1,1734117565151.6562,-53.7109375,-25.87890625,-14.16015625,-39.0625
2,1734117565155.5625,-56.640625,-22.94921875,-22.4609375,-38.57421875
3,1734117565159.4688,-50.29296875,-25.87890625,-25.390625,-26.85546875
4,1734117565163.375,-36.62109375,-28.3203125,-20.99609375,-15.625
5,1734117565167.2812,-34.66796875,-26.85546875,-21.484375,-8.30078125
6,1734117565171.1875,-34.1796875,-24.4140625,-21.484375,-7.32421875
7,1734117565175.0938,-24.4140625,-27.34375,-22.4609375,-6.8359375
8,1734117565179,-11.23046875,-30.2734375,-18.5546875,-3.41796875
9,1734117565182.9062,-15.13671875,-29.296875,-15.13671875,-7.8125
10,1734117565186.8125,-19.04296875,-33.69140625,-12.20703125,-6.8359375
11,1734117565190.7188,-20.5078125,-34.1796875,-10.7421875,-14.6484375
0,1734117565194.625,-24.4140625,-33.203125,-18.06640625,-23.92578125
1,1734117565198.5312,-30.76171875,-30.76171875,-23.92578125,-28.3203125
2,1734117565202.4375,-38.0859375,-30.76171875,-25.87890625,-33.203125
3,1734117565206.3438,-55.17578125,-37.59765625,-29.78515625,-45.8984375
4,1734117565210.25,-68.359375,-35.15625,-23.4375,-58.10546875
5,1734117565214.1562,-46.38671875,-23.4375,-14.16015625,-53.22265625
6,1734117565218.0625,-46.38671875,-24.4140625,-21.484375,-62.5
7,1734117565221.9688,-62.98828125,-30.2734375,-22.94921875,-66.89453125
8,1734117565225.875,-68.84765625,-28.3203125,-17.08984375,-70.3125
9,1734117565229.7812,-76.171875,-34.66796875,-18.06640625,-88.8671875
10,1734117565233.6875,-70.3125,-32.2265625,-19.53125,-91.30859375
11,1734117565237.5938,-69.82421875,-29.78515625,-20.5078125,-98.14453125
0,1734117565241.5,-70.80078125,-34.1796875,-19.04296875,-99.12109375
1,1734117565245.4062,-80.078125,-36.1328125,-25.390625,-90.33203125
2,1734117565249.3125,-93.75,-43.45703125,-22.4609375,-84.9609375
3,1734117565253.2188,-96.6796875,-42.48046875,-5.859375,-72.75390625
4,1734117565257.125,-99.609375,-39.0625,-3.90625,-67.87109375
5,1734117565261.0312,-118.1640625,-41.50390625,-14.6484375,-74.70703125
6,1734117565264.9375,-121.09375,-41.9921875,-9.27734375,-68.359375
7,1734117565268.8438,-92.28515625,-39.0625,0,-50.29296875
8,1734117565272.75,-73.73046875,-34.66796875,-7.32421875,-52.24609375
9,1734117565276.6562,-78.61328125,-30.76171875,-10.25390625,-64.94140625
10,1734117565280.5625,-80.078125,-31.73828125,-1.46484375,-50.78125
11,1734117565284.4688,-82.51953125,-39.0625,-3.41796875,-48.828125
0,1734117565288.375,-80.56640625,-39.55078125,-10.7421875,-57.6171875
1,1734117565292.2812,-74.21875,-37.59765625,-10.7421875,-61.03515625
2,1734117565296.1875,-65.4296875,-36.1328125,-3.41796875,-61.5234375
3,1734117565300.0938,-52.24609375,-31.73828125,-0.9765625,-53.22265625
4,1734117565304,-71.2890625,-33.203125,-9.765625,-59.08203125
5,1734117565307.9062,-74.70703125,-35.15625,-12.20703125,-53.22265625
6,1734117565311.8125,-65.91796875,-37.109375,-6.8359375,-43.9453125
7,1734117565315.7188,-74.70703125,-32.71484375,-8.7890625,-55.17578125
8,1734117565319.625,-76.171875,-35.15625,-18.06640625,-78.125
9,1734117565323.5312,-68.84765625,-37.109375,-21.484375,-76.66015625
10,1734117565327.4375,-67.3828125,-30.2734375,-20.5078125,-76.171875
11,1734117565331.3438,-65.91796875,-29.78515625,-17.578125,-81.54296875
0,1734117565335.25,-56.640625,-30.2734375,-17.578125,-77.1484375
1,1734117565339.1562,-48.33984375,-30.2734375,-13.671875,-71.2890625
2,1734117565343.0625,-44.43359375,-36.62109375,-9.765625,-68.359375
3,1734117565346.9688,-49.8046875,-40.52734375,-17.578125,-72.265625
4,1734117565350.875,-60.05859375,-34.1796875,-19.04296875,-70.80078125
5,1734117565354.7812,-65.91796875,-34.1796875,-14.16015625,-61.03515625
6,1734117565358.6875,-56.15234375,-33.69140625,-10.7421875,-60.546875
7,1734117565362.5938,-43.9453125,-27.83203125,-4.39453125,-60.05859375
8,1734117565366.5,-36.62109375,-37.109375,-8.7890625,-50.29296875
9,1734117565370.4062,-35.15625,-44.43359375,-16.11328125,-37.59765625
10,1734117565374.3125,-38.57421875,-39.55078125,-12.6953125,-15.13671875
11,1734117565378.2188,-40.0390625,-40.52734375,-14.6484375,-12.20703125
0,1734117565382.125,-34.1796875,-38.57421875,-25.87890625,-11.71875
1,1734117565386.0312,-15.13671875,-30.76171875,-24.90234375,-2.44140625
2,1734117565389.9375,-4.8828125,-27.83203125,-14.16015625,3.90625
3,1734117565393.8438,-17.08984375,-25.87890625,-20.5078125,8.30078125
4,1734117565397.75,-19.04296875,-30.2734375,-21.484375,11.23046875
5,1734117565401.6562,-11.71875,-35.64453125,-9.27734375,16.11328125
6,1734117565405.5625,-8.30078125,-40.0390625,-13.18359375,12.6953125
7,1734117565409.4688,-9.765625,-45.8984375,-20.99609375,14.6484375
8,1734117565413.375,-4.39453125,-40.0390625,-20.01953125,24.90234375
9,1734117565417.2812,11.23046875,-31.25,-15.13671875,35.64453125
10,1734117565421.1875,14.6484375,-27.83203125,-21.97265625,31.25
11,1734117565425.0938,7.8125,-28.3203125,-22.94921875,28.3203125
0,1734117565429,10.25390625,-25.87890625,-15.13671875,30.2734375
1,1734117565432.9062,13.671875,-20.5078125,-11.23046875,30.2734375
2,1734117565436.8125,11.23046875,-25.390625,-7.32421875,25.390625
3,1734117565440.7188,8.7890625,-31.73828125,-16.11328125,21.97265625
4,1734117565444.625,11.23046875,-32.71484375,-22.4609375,28.3203125
5,1734117565448.5312,15.625,-30.76171875,-19.04296875,27.83203125
6,1734117565452.4375,18.5546875,-27.83203125,-18.5546875,28.80859375
7,1734117565456.3438,15.625,-34.66796875,-20.99609375,34.1796875
8,1734117565460.25,17.578125,-38.0859375,-23.4375,42.96875
9,1734117565464.1562,23.92578125,-35.64453125,-20.01953125,56.640625
10,1734117565468.0625,18.5546875,-34.1796875,-20.01953125,50.78125
11,1734117565471.9688,17.08984375,-33.69140625,-25.390625,41.015625
0,1734117565475.875,12.20703125,-32.71484375,-28.3203125,32.2265625
1,1734117565479.7812,8.30078125,-27.83203125,-28.3203125,29.296875
2,1734117565483.6875,14.6484375,-28.80859375,-30.76171875,36.1328125
3,1734117565487.5938,19.04296875,-30.2734375,-23.92578125,39.0625
4,1734117565491.5,17.578125,-31.73828125,-12.20703125,42.48046875
5,1734117565495.4062,21.97265625,-27.83203125,-15.625,41.015625
6,1734117565499.3125,19.04296875,-24.90234375,-23.92578125,38.57421875
7,1734117565503.2188,14.6484375,-26.3671875,-21.484375,38.0859375
8,1734117565507.125,22.4609375,-29.78515625,-18.5546875,42.48046875
9,1734117565511.0312,20.5078125,-31.73828125,-24.90234375,38.0859375
10,1734117565514.9375,17.08984375,-29.78515625,-27.34375,30.2734375
11,1734117565518.8438,18.5546875,-36.1328125,-24.4140625,30.2734375
0,1734117565522.75,18.06640625,-39.55078125,-24.4140625,28.3203125
1,1734117565526.6562,17.08984375,-37.109375,-23.4375,27.83203125
2,1734117565530.5625,20.5078125,-33.203125,-27.83203125,25.87890625
3,1734117565534.4688,13.671875,-33.69140625,-28.3203125,20.01953125
4,1734117565538.375,5.859375,-34.66796875,-25.87890625,19.04296875
5,1734117565542.2812,4.39453125,-35.15625,-33.69140625,5.859375
6,1734117565546.1875,1.46484375,-35.64453125,-39.55078125,-2.44140625
7,1734117565550.0938,6.8359375,-33.203125,-34.1796875,16.6015625
8,1734117565554,12.20703125,-30.2734375,-27.34375,35.15625
9,1734117565557.9062,9.27734375,-28.3203125,-27.34375,28.3203125
10,1734117565561.8125,16.11328125,-28.80859375,-24.90234375,23.92578125
11,1734117565565.7188,19.04296875,-33.69140625,-25.87890625,20.5078125
0,1734117565569.625,0.48828125,-35.64453125,-31.73828125,12.6953125
1,1734117565573.5312,-8.30078125,-33.203125,-39.55078125,8.30078125
2,1734117565577.4375,-5.859375,-29.296875,-35.15625,9.27734375
3,1734117565581.3438,-11.71875,-34.1796875,-27.83203125,3.90625
4,1734117565585.25,-19.53125,-38.57421875,-36.1328125,-5.859375
5,1734117565589.1562,-20.99609375,-37.59765625,-41.9921875,-3.41796875
6,1734117565593.0625,-20.5078125,-38.0859375,-38.57421875,1.953125
7,1734117565596.9688,-17.08984375,-41.015625,-31.25,10.7421875
8,1734117565600.875,-11.71875,-38.57421875,-30.2734375,14.16015625
9,1734117565604.7812,-11.23046875,-38.0859375,-34.1796875,14.16015625
10,1734117565608.6875,-9.765625,-41.015625,-34.66796875,16.11328125
11,1734117565612.5938,6.8359375,-40.0390625,-36.1328125,17.578125
0,1734117565616.5,7.8125,-35.15625,-33.203125,23.92578125
1,1734117565620.4062,3.41796875,-32.71484375,-30.2734375,14.6484375
2,1734117565624.3125,15.625,-33.203125,-30.76171875,15.625
3,1734117565628.2188,21.97265625,-26.85546875,-32.71484375,17.578125
4,1734117565632.125,25.390625,-22.94921875,-32.71484375,19.04296875
5,1734117565636.0312,27.34375,-24.90234375,-37.109375,11.71875
6,1734117565639.9375,30.76171875,-26.3671875,-31.73828125,18.06640625
7,1734117565643.8438,27.83203125,-28.80859375,-20.99609375,24.4140625
8,1734117565647.75,25.390625,-31.25,-21.484375,15.625
9,1734117565651.6562,33.69140625,-28.80859375,-26.85546875,20.99609375
10,1734117565655.5625,39.55078125,-25.390625,-29.296875,28.80859375
11,1734117565659.4688,29.296875,-20.5078125,-32.71484375,23.4375
0,1734117565663.375,18.06640625,-23.4375,-35.64453125,6.8359375
1,1734117565667.2812,20.5078125,-25.390625,-33.203125,13.18359375
2,1734117565671.1875,17.08984375,-24.4140625,-27.83203125,16.6015625
3,1734117565675.0938,19.53125,-28.80859375,-26.3671875,6.8359375
4,1734117565679,11.23046875,-28.80859375,-30.2734375,5.859375
5,1734117565682.9062,-0.48828125,-27.34375,-36.1328125,8.30078125
6,1734117565686.8125,14.16015625,-26.85546875,-39.0625,9.27734375
7,1734117565690.7188,6.8359375,-31.25,-42.96875,6.8359375
8,1734117565694.625,-6.34765625,-31.73828125,-40.0390625,4.8828125
9,1734117565698.5312,-8.30078125,-22.4609375,-27.83203125,3.41796875
10,1734117565702.4375,-17.578125,-23.92578125,-26.85546875,-2.9296875
11,1734117565706.3438,-16.11328125,-28.80859375,-39.0625,-6.34765625
0,1734117565710.25,-13.18359375,-33.203125,-42.96875,-14.6484375
1,1734117565714.1562,-12.6953125,-29.296875,-36.1328125,-18.5546875
2,1734117565718.0625,-10.7421875,-27.83203125,-38.57421875,-9.27734375
3,1734117565721.9688,-11.71875,-33.203125,-48.33984375,-5.859375
4,1734117565725.875,-0.9765625,-30.2734375,-41.9921875,0.9765625
5,1734117565729.7812,12.20703125,-23.4375,-25.87890625,17.578125
6,1734117565733.6875,7.8125,-24.4140625,-21.97265625,23.4375
7,1734117565737.5938,7.32421875,-23.92578125,-29.296875,17.08984375
8,1734117565741.5,13.18359375,-21.97265625,-36.1328125,8.30078125
9,1734117565745.4062,17.08984375,-20.99609375,-31.73828125,9.765625
10,1734117565749.3125,9.765625,-22.94921875,-28.3203125,8.30078125
11,1734117565753.2188,-1.953125,-30.2734375,-38.57421875,-5.37109375
0,1734117565757.125,3.41796875,-30.76171875,-40.52734375,-1.953125
1,1734117565761.0312,11.23046875,-25.390625,-33.69140625,7.8125
2,1734117565764.9375,18.06640625,-28.3203125,-36.1328125,12.20703125
3,1734117565768.8438,17.578125,-32.2265625,-38.57421875,14.16015625
4,1734117565772.75,7.8125,-30.2734375,-40.0390625,11.23046875
5,1734117565776.6562,2.44140625,-27.34375,-41.50390625,9.27734375
6,1734117565780.5625,2.9296875,-26.3671875,-33.69140625,11.71875
7,1734117565784.4688,0,-23.92578125,-33.69140625,13.671875
8,1734117565788.375,-4.39453125,-22.4609375,-33.69140625,17.08984375
9,1734117565792.2812,0.9765625,-27.83203125,-27.34375,18.06640625
10,1734117565796.1875,9.765625,-28.80859375,-23.4375,8.7890625
11,1734117565800.0938,-2.44140625,-27.83203125,-20.01953125,7.8125
0,1734117565804,-2.44140625,-24.90234375,-24.90234375,7.8125
1,1734117565807.9062,-4.39453125,-21.97265625,-28.80859375,-4.39453125
2,1734117565811.8125,-12.6953125,-22.4609375,-24.90234375,-5.859375
3,1734117565815.7188,-15.625,-24.90234375,-22.94921875,-2.9296875
4,1734117565819.625,-16.11328125,-35.64453125,-28.3203125,-9.765625
5,1734117565823.5312,-11.71875,-37.109375,-36.62109375,-6.8359375
6,1734117565827.4375,-23.92578125,-38.57421875,-42.48046875,-11.23046875
7,1734117565831.3438,-27.34375,-38.57421875,-39.55078125,-13.671875
8,1734117565835.25,-19.04296875,-33.69140625,-32.71484375,1.953125
9,1734117565839.1562,-3.90625,-34.1796875,-30.2734375,14.16015625
10,1734117565843.0625,0.48828125,-34.1796875,-35.15625,9.765625
11,1734117565846.9688,3.41796875,-30.76171875,-26.3671875,10.25390625
0,1734117565850.875,4.8828125,-26.3671875,-25.87890625,10.25390625
1,1734117565854.7812,-6.8359375,-28.3203125,-30.76171875,9.765625
2,1734117565858.6875,-7.8125,-28.80859375,-21.97265625,4.39453125
3,1734117565862.5938,-8.30078125,-34.66796875,-23.4375,-9.27734375
4,1734117565866.5,-9.765625,-41.015625,-25.390625,-6.34765625
5,1734117565870.4062,-13.18359375,-35.64453125,-27.34375,-6.8359375
6,1734117565874.3125,-7.32421875,-30.2734375,-31.73828125,-15.13671875
7,1734117565878.2188,9.765625,-29.296875,-19.53125,-6.8359375
8,1734117565882.125,-7.8125,-27.34375,-12.6953125,5.37109375
9,1734117565886.0312,-23.92578125,-29.296875,-25.87890625,-11.71875
10,1734117565889.9375,-15.625,-31.73828125,-30.76171875,-25.87890625
11,1734117565893.8438,-17.578125,-33.69140625,-28.80859375,-18.06640625
0,1734117565897.75,-19.04296875,-33.69140625,-27.34375,-12.20703125
1,1734117565901.6562,-18.06640625,-29.296875,-23.92578125,-5.859375
2,1734117565905.5625,-18.06640625,-27.83203125,-28.3203125,-4.8828125
3,1734117565909.4688,-18.06640625,-34.1796875,-30.76171875,-10.7421875
4,1734117565913.375,-21.484375,-32.2265625,-27.83203125,-11.23046875
5,1734117565917.2812,-28.3203125,-28.80859375,-32.71484375,-15.13671875
6,1734117565921.1875,-16.6015625,-26.3671875,-34.66796875,-12.6953125
7,1734117565925.0938,-6.8359375,-25.390625,-37.109375,-9.765625
8,1734117565929,-17.578125,-25.87890625,-36.1328125,2.9296875
9,1734117565932.9062,-17.578125,-27.83203125,-34.66796875,3.90625
10,1734117565936.8125,-10.25390625,-29.296875,-30.76171875,-7.32421875
11,1734117565940.7188,-12.20703125,-29.296875,-26.85546875,-15.13671875
0,1734117565944.625,-20.5078125,-28.3203125,-28.3203125,-16.6015625
1,1734117565948.5312,-23.92578125,-28.80859375,-34.1796875,-17.578125
2,1734117565952.4375,-25.390625,-35.64453125,-41.015625,-25.87890625
3,1734117565956.3438,-25.390625,-36.62109375,-36.1328125,-28.3203125
