index,unixTimestamp,TP9,AF7,AF8,TP10
6,1734037349251.8125,117.1875,-166.015625,-159.1796875,-54.19921875
7,1734037349255.7188,95.703125,-646.484375,-440.4296875,-57.12890625
8,1734037349259.625,99.12109375,-684.08203125,-374.51171875,15.13671875
9,1734037349263.5312,102.5390625,229.4921875,79.1015625,25.87890625
10,1734037349267.4375,69.82421875,461.42578125,52.734375,-25.390625
11,1734037349271.3438,46.38671875,-196.77734375,-225.09765625,-50.29296875
0,1734037349275.25,60.546875,-323.2421875,-168.45703125,0.48828125
1,1734037349279.1562,57.6171875,172.8515625,51.7578125,29.78515625
2,1734037349283.0625,17.578125,396.97265625,29.296875,-1.953125
3,1734037349286.9688,-15.13671875,-345.21484375,-287.59765625,-42.96875
4,1734037349290.875,-25.87890625,-473.6328125,-231.4453125,-18.06640625
5,1734037349294.7812,-7.32421875,19.04296875,-5.37109375,35.15625
6,1734037349298.6875,-5.37109375,-47.36328125,-63.96484375,29.78515625
7,1734037349302.5938,-39.0625,-685.05859375,-521.97265625,-13.671875
8,1734037349306.5,-45.41015625,-719.7265625,-453.61328125,-10.25390625
9,1734037349310.4062,-30.2734375,262.20703125,102.5390625,31.73828125
10,1734037349314.3125,-48.33984375,429.6875,46.875,57.6171875
11,1734037349318.2188,-72.265625,-392.578125,-270.5078125,25.390625
0,1734037349322.125,-74.21875,-443.359375,-264.16015625,-7.32421875
1,1734037349326.0312,-50.78125,315.91796875,35.64453125,61.03515625
2,1734037349329.9375,-30.76171875,270.01953125,7.8125,99.609375
3,1734037349333.8438,-33.203125,-503.41796875,-304.6875,60.05859375
4,1734037349337.75,-57.12890625,-472.16796875,-337.890625,13.18359375
5,1734037349341.6562,-28.3203125,-99.609375,-200.1953125,57.12890625
6,1734037349345.5625,15.13671875,-305.6640625,-232.91015625,122.55859375
7,1734037349349.4688,7.32421875,-782.71484375,-406.25,102.5390625
8,1734037349353.375,-14.16015625,-419.921875,-243.65234375,17.578125
9,1734037349357.2812,0.48828125,206.54296875,-25.390625,27.83203125
10,1734037349361.1875,46.875,176.7578125,18.06640625,103.515625
11,1734037349365.0938,72.75390625,215.33203125,21.97265625,106.4453125
0,1734037349369,66.40625,237.79296875,-9.27734375,50.78125
1,1734037349372.9062,77.63671875,104.98046875,-33.203125,52.24609375
2,1734037349376.8125,98.14453125,90.8203125,14.6484375,108.3984375
3,1734037349380.7188,105.95703125,323.73046875,96.19140625,105.95703125
4,1734037349384.625,81.54296875,267.578125,3.41796875,49.8046875
5,1734037349388.5312,48.828125,-251.953125,-244.140625,17.08984375
6,1734037349392.4375,48.33984375,-717.7734375,-402.34375,78.125
7,1734037349396.3438,51.7578125,-617.67578125,-217.28515625,122.0703125
8,1734037349400.25,13.18359375,-154.296875,-6.8359375,67.87109375
9,1734037349404.1562,-15.13671875,-272.94921875,-209.47265625,17.08984375
10,1734037349408.0625,-8.7890625,-762.6953125,-394.04296875,62.01171875
11,1734037349411.9688,-10.25390625,-460.44921875,-187.01171875,97.65625
0,1734037349415.875,-18.5546875,554.19921875,211.42578125,53.22265625
1,1734037349419.7812,-40.0390625,128.41796875,-110.83984375,-18.5546875
2,1734037349423.6875,-29.78515625,-245.1171875,-203.125,-27.34375
3,1734037349427.5938,-16.6015625,367.67578125,140.625,30.2734375
4,1734037349431.5,-23.4375,642.578125,187.98828125,42.96875
5,1734037349435.4062,-28.3203125,-228.515625,-270.01953125,-7.8125
6,1734037349439.3125,-24.90234375,-828.61328125,-493.65234375,-20.01953125
