index,unixTimestamp,TP9,AF7,AF8,TP10
6,1734117505171.1875,-19.53125,-63.4765625,-24.90234375,6.34765625
7,1734117505175.0938,-18.06640625,-64.94140625,-24.90234375,-3.90625
8,1734117505179,-20.5078125,-67.3828125,-27.34375,-14.6484375
9,1734117505182.9062,-19.53125,-67.87109375,-21.484375,-9.27734375
10,1734117505186.8125,-27.34375,-67.87109375,-22.4609375,-9.27734375
11,1734117505190.7188,-30.2734375,-65.91796875,-26.3671875,-17.578125
0,1734117505194.625,-33.203125,-68.359375,-25.87890625,-15.625
1,1734117505198.5312,-34.66796875,-67.3828125,-26.3671875,-17.578125
2,1734117505202.4375,-31.73828125,-62.5,-27.34375,-13.18359375
3,1734117505206.3438,-25.87890625,-63.96484375,-33.203125,-20.99609375
4,1734117505210.25,-26.3671875,-67.3828125,-30.2734375,-25.87890625
5,1734117505214.1562,-37.59765625,-63.4765625,-23.92578125,-16.11328125
6,1734117505218.0625,-50.29296875,-65.91796875,-25.87890625,-17.578125
7,1734117505221.9688,-51.7578125,-75.1953125,-29.296875,-24.4140625
8,1734117505225.875,-44.43359375,-75.1953125,-26.85546875,-20.99609375
9,1734117505229.7812,-47.8515625,-68.84765625,-23.4375,-11.23046875
10,1734117505233.6875,-48.33984375,-68.84765625,-23.4375,-20.99609375
11,1734117505237.5938,-43.9453125,-72.265625,-23.92578125,-25.390625
0,1734117505241.5,-40.0390625,-67.87109375,-20.5078125,-7.32421875
1,1734117505245.4062,-35.15625,-68.359375,-22.4609375,-3.90625
2,1734117505249.3125,-29.296875,-69.3359375,-25.87890625,-16.11328125
3,1734117505253.2188,-22.94921875,-67.3828125,-25.87890625,-19.53125
4,1734117505257.125,-20.01953125,-65.4296875,-24.90234375,-8.30078125
5,1734117505261.0312,-19.53125,-64.453125,-25.87890625,-9.27734375
6,1734117505264.9375,-20.5078125,-62.01171875,-24.4140625,-15.625
7,1734117505268.8438,-18.06640625,-60.546875,-21.97265625,-13.671875
8,1734117505272.75,-9.765625,-61.5234375,-23.92578125,-10.25390625
9,1734117505276.6562,-1.46484375,-55.17578125,-20.99609375,5.37109375
10,1734117505280.5625,-7.32421875,-52.734375,-25.87890625,-7.32421875
11,1734117505284.4688,-5.37109375,-52.734375,-26.3671875,-15.13671875
0,1734117505288.375,-8.30078125,-53.22265625,-19.04296875,-5.37109375
1,1734117505292.2812,-20.01953125,-58.59375,-20.99609375,-14.16015625
2,1734117505296.1875,-22.4609375,-58.59375,-24.90234375,-23.4375
3,1734117505300.0938,-30.76171875,-62.01171875,-25.390625,-20.01953125
4,1734117505304,-34.1796875,-63.96484375,-23.92578125,-15.13671875
5,1734117505307.9062,-29.78515625,-61.03515625,-21.484375,-20.5078125
6,1734117505311.8125,-18.06640625,-60.05859375,-20.5078125,-21.484375
7,1734117505315.7188,-23.92578125,-60.546875,-22.4609375,-12.6953125
8,1734117505319.625,-38.0859375,-61.03515625,-20.01953125,-3.41796875
9,1734117505323.5312,-33.203125,-62.01171875,-23.92578125,-8.7890625
10,1734117505327.4375,-36.1328125,-69.3359375,-30.76171875,-18.5546875
11,1734117505331.3438,-42.48046875,-73.73046875,-27.83203125,-19.04296875
0,1734117505335.25,-36.1328125,-67.87109375,-26.85546875,-4.39453125
1,1734117505339.1562,-34.1796875,-70.3125,-28.80859375,-5.859375
2,1734117505343.0625,-38.0859375,-74.21875,-32.71484375,-19.04296875
3,1734117505346.9688,-38.57421875,-71.77734375,-32.71484375,-22.94921875
4,1734117505350.875,-34.66796875,-68.359375,-27.34375,-20.01953125
5,1734117505354.7812,-26.85546875,-63.4765625,-28.80859375,-16.11328125
6,1734117505358.6875,-23.92578125,-64.94140625,-31.25,-19.53125
7,1734117505362.5938,-27.34375,-62.98828125,-29.78515625,-10.7421875
8,1734117505366.5,-20.99609375,-57.6171875,-27.34375,-1.953125
9,1734117505370.4062,-18.5546875,-57.12890625,-31.73828125,-7.32421875
10,1734117505374.3125,-17.08984375,-55.6640625,-37.59765625,-9.765625
11,1734117505378.2188,-17.08984375,-51.26953125,-34.66796875,-13.18359375
0,1734117505382.125,-14.6484375,-50.78125,-30.2734375,-11.71875
1,1734117505386.0312,-6.8359375,-53.7109375,-27.34375,-12.20703125
2,1734117505389.9375,-14.16015625,-57.12890625,-29.296875,-12.6953125
3,1734117505393.8438,-26.3671875,-58.10546875,-31.25,-6.34765625
4,1734117505397.75,-20.99609375,-58.10546875,-29.296875,-9.27734375
5,1734117505401.6562,-24.4140625,-58.10546875,-33.203125,-15.625
6,1734117505405.5625,-22.4609375,-61.5234375,-35.15625,-13.671875
7,1734117505409.4688,-17.08984375,-62.5,-31.25,-7.8125
8,1734117505413.375,-16.11328125,-57.6171875,-30.2734375,-11.23046875
9,1734117505417.2812,-8.7890625,-55.6640625,-31.73828125,-8.30078125
10,1734117505421.1875,-17.578125,-64.94140625,-36.1328125,-14.16015625
11,1734117505425.0938,-17.08984375,-68.359375,-38.0859375,-22.94921875
0,1734117505429,-9.765625,-62.01171875,-36.1328125,-19.04296875
1,1734117505432.9062,-18.06640625,-58.10546875,-32.71484375,-12.20703125
2,1734117505436.8125,-23.92578125,-59.08203125,-30.76171875,-10.25390625
3,1734117505440.7188,-25.390625,-62.5,-34.1796875,-10.25390625
4,1734117505444.625,-19.04296875,-62.01171875,-30.2734375,-0.48828125
5,1734117505448.5312,-16.6015625,-62.5,-32.71484375,-1.46484375
6,1734117505452.4375,-27.83203125,-62.98828125,-34.1796875,-8.30078125
7,1734117505456.3438,-31.73828125,-57.6171875,-32.71484375,-10.7421875
8,1734117505460.25,-24.90234375,-53.22265625,-37.59765625,-20.99609375
9,1734117505464.1562,-26.3671875,-57.6171875,-33.69140625,-25.87890625
10,1734117505468.0625,-27.34375,-55.17578125,-27.83203125,-14.6484375
11,1734117505471.9688,-26.3671875,-53.22265625,-36.1328125,-17.578125
0,1734117505475.875,-23.92578125,-55.6640625,-40.0390625,-25.87890625
1,1734117505479.7812,-17.08984375,-55.17578125,-32.2265625,-14.6484375
2,1734117505483.6875,-17.578125,-54.6875,-28.80859375,-11.71875
3,1734117505487.5938,-12.6953125,-50.78125,-29.78515625,-12.20703125
4,1734117505491.5,-10.7421875,-51.26953125,-30.76171875,-15.625
5,1734117505495.4062,-14.16015625,-56.15234375,-26.3671875,-12.20703125
6,1734117505499.3125,-12.20703125,-62.01171875,-24.4140625,2.44140625
7,1734117505503.2188,-17.08984375,-63.96484375,-31.25,-9.765625
8,1734117505507.125,-20.99609375,-65.91796875,-35.64453125,-23.4375
9,1734117505511.0312,-18.5546875,-66.89453125,-33.69140625,-16.11328125
10,1734117505514.9375,-16.6015625,-60.546875,-35.64453125,-12.20703125
11,1734117505518.8438,-20.5078125,-58.10546875,-41.015625,-20.99609375
0,1734117505522.75,-24.90234375,-61.03515625,-40.0390625,-25.390625
1,1734117505526.6562,-14.16015625,-61.5234375,-35.15625,-28.80859375
2,1734117505530.5625,-16.6015625,-60.05859375,-30.2734375,-31.73828125
3,1734117505534.4688,-24.4140625,-58.59375,-32.71484375,-26.85546875
4,1734117505538.375,-20.99609375,-59.08203125,-34.1796875,-26.85546875
5,1734117505542.2812,-18.06640625,-59.5703125,-32.71484375,-19.53125
6,1734117505546.1875,-25.87890625,-63.96484375,-36.1328125,-21.97265625
7,1734117505550.0938,-23.4375,-63.4765625,-36.62109375,-34.1796875
8,1734117505554,-21.484375,-57.12890625,-43.9453125,-41.9921875
9,1734117505557.9062,-17.578125,-54.6875,-39.55078125,-29.78515625
10,1734117505561.8125,-5.859375,-53.7109375,-30.2734375,-19.04296875
11,1734117505565.7188,-21.97265625,-59.08203125,-39.0625,-31.25
0,1734117505569.625,-33.203125,-59.5703125,-40.52734375,-29.296875
1,1734117505573.5312,-28.80859375,-59.08203125,-35.64453125,-26.85546875
2,1734117505577.4375,-23.92578125,-58.10546875,-31.73828125,-25.390625
3,1734117505581.3438,-11.23046875,-52.734375,-33.69140625,-18.5546875
4,1734117505585.25,-10.7421875,-55.17578125,-29.78515625,0
5,1734117505589.1562,-9.27734375,-54.6875,-22.94921875,11.23046875
6,1734117505593.0625,-4.8828125,-52.734375,-26.3671875,-0.48828125
7,1734117505596.9688,-6.8359375,-53.7109375,-30.76171875,-8.30078125
8,1734117505600.875,-2.44140625,-50.29296875,-37.109375,-7.32421875
9,1734117505604.7812,2.44140625,-47.36328125,-35.15625,0.48828125
10,1734117505608.6875,-2.44140625,-49.8046875,-32.2265625,-4.39453125
11,1734117505612.5938,0,-53.7109375,-33.203125,-12.6953125
0,1734117505616.5,-6.34765625,-55.17578125,-33.203125,-3.41796875
1,1734117505620.4062,-8.30078125,-54.19921875,-34.1796875,1.46484375
2,1734117505624.3125,-6.34765625,-53.7109375,-39.0625,-0.48828125
3,1734117505628.2188,-4.8828125,-49.8046875,-37.59765625,11.23046875
4,1734117505632.125,-2.44140625,-49.31640625,-32.2265625,17.578125
5,1734117505636.0312,-3.90625,-55.17578125,-32.71484375,6.8359375
6,1734117505639.9375,-6.8359375,-57.12890625,-36.1328125,1.46484375
7,1734117505643.8438,-9.27734375,-59.08203125,-41.015625,-0.9765625
8,1734117505647.75,-7.8125,-60.05859375,-34.1796875,5.37109375
9,1734117505651.6562,-16.11328125,-60.05859375,-25.87890625,9.27734375
10,1734117505655.5625,-24.4140625,-58.10546875,-31.73828125,-3.90625
11,1734117505659.4688,-20.99609375,-57.12890625,-37.59765625,-11.71875
0,1734117505663.375,-16.6015625,-61.03515625,-32.2265625,-1.46484375
1,1734117505667.2812,-20.5078125,-57.12890625,-32.2265625,5.859375
2,1734117505671.1875,-24.4140625,-58.59375,-36.1328125,-1.953125
3,1734117505675.0938,-19.04296875,-63.4765625,-34.1796875,7.32421875
4,1734117505679,-18.06640625,-56.15234375,-28.80859375,11.23046875
5,1734117505682.9062,-16.11328125,-59.08203125,-30.76171875,7.32421875
6,1734117505686.8125,-6.34765625,-64.94140625,-30.2734375,10.7421875
7,1734117505690.7188,-14.6484375,-59.08203125,-28.3203125,10.7421875
8,1734117505694.625,-3.41796875,-59.5703125,-33.203125,15.13671875
9,1734117505698.5312,0,-64.453125,-39.55078125,1.953125
10,1734117505702.4375,-12.20703125,-65.91796875,-41.9921875,3.41796875
11,1734117505706.3438,3.90625,-62.01171875,-39.55078125,16.6015625
0,1734117505710.25,11.23046875,-55.6640625,-33.69140625,14.16015625
1,1734117505714.1562,12.20703125,-52.24609375,-34.66796875,7.8125
2,1734117505718.0625,19.53125,-54.19921875,-36.62109375,1.953125
3,1734117505721.9688,28.3203125,-53.22265625,-31.73828125,2.9296875
4,1734117505725.875,27.83203125,-56.15234375,-32.71484375,4.8828125
5,1734117505729.7812,16.11328125,-54.6875,-34.66796875,3.90625
6,1734117505733.6875,2.44140625,-56.640625,-39.0625,-0.48828125
7,1734117505737.5938,-3.90625,-62.5,-38.0859375,13.671875
8,1734117505741.5,3.90625,-55.6640625,-33.69140625,25.87890625
9,1734117505745.4062,-7.8125,-58.10546875,-34.1796875,11.71875
10,1734117505749.3125,-23.92578125,-63.96484375,-31.73828125,16.11328125
11,1734117505753.2188,-17.08984375,-60.05859375,-34.1796875,23.4375
0,1734117505757.125,-19.04296875,-66.40625,-42.96875,9.765625
1,1734117505761.0312,-24.90234375,-70.80078125,-41.9921875,-2.9296875
2,1734117505764.9375,-13.671875,-64.453125,-37.109375,0.9765625
3,1734117505768.8438,-13.671875,-56.15234375,-35.15625,5.859375
4,1734117505772.75,-18.06640625,-59.08203125,-37.59765625,2.9296875
5,1734117505776.6562,-13.671875,-60.05859375,-37.59765625,2.9296875
6,1734117505780.5625,-11.23046875,-54.6875,-33.69140625,7.32421875
7,1734117505784.4688,-12.20703125,-58.10546875,-32.71484375,17.08984375
8,1734117505788.375,-7.8125,-60.05859375,-33.203125,12.6953125
9,1734117505792.2812,-10.25390625,-60.546875,-37.109375,-6.34765625
10,1734117505796.1875,-23.4375,-65.4296875,-35.64453125,-6.8359375
11,1734117505800.0938,-19.04296875,-64.94140625,-33.69140625,-5.859375
0,1734117505804,-14.16015625,-58.10546875,-34.66796875,-8.7890625
1,1734117505807.9062,-4.8828125,-51.26953125,-29.296875,-1.953125
2,1734117505811.8125,0.48828125,-53.22265625,-30.2734375,4.39453125
3,1734117505815.7188,-10.7421875,-61.03515625,-35.15625,5.37109375
4,1734117505819.625,-2.44140625,-61.5234375,-32.71484375,4.39453125
5,1734117505823.5312,1.953125,-60.05859375,-34.66796875,1.953125
6,1734117505827.4375,0.9765625,-56.640625,-30.2734375,19.04296875
7,1734117505831.3438,7.8125,-54.6875,-26.3671875,21.97265625
8,1734117505835.25,2.9296875,-59.08203125,-27.34375,6.8359375
9,1734117505839.1562,-3.90625,-57.6171875,-31.73828125,0
10,1734117505843.0625,2.44140625,-55.6640625,-36.1328125,6.34765625
11,1734117505846.9688,9.27734375,-53.22265625,-29.78515625,11.23046875
0,1734117505850.875,0.9765625,-49.8046875,-30.2734375,5.859375
1,1734117505854.7812,1.46484375,-57.12890625,-34.66796875,5.859375
2,1734117505858.6875,3.41796875,-60.546875,-35.15625,3.90625
3,1734117505862.5938,-5.37109375,-57.6171875,-36.62109375,2.44140625
4,1734117505866.5,-0.9765625,-58.10546875,-36.62109375,2.9296875
5,1734117505870.4062,4.39453125,-57.12890625,-33.69140625,2.9296875
6,1734117505874.3125,-9.765625,-62.01171875,-33.203125,2.44140625
7,1734117505878.2188,-14.16015625,-64.94140625,-35.15625,-10.7421875
8,1734117505882.125,-14.6484375,-56.15234375,-32.2265625,-11.71875
9,1734117505886.0312,-6.34765625,-57.12890625,-35.15625,-8.7890625
10,1734117505889.9375,-6.8359375,-62.5,-38.57421875,-15.625
11,1734117505893.8438,-15.13671875,-59.08203125,-33.203125,-14.16015625
0,1734117505897.75,-3.90625,-51.7578125,-28.3203125,-3.41796875
1,1734117505901.6562,-3.90625,-54.19921875,-29.296875,-5.37109375
2,1734117505905.5625,-12.20703125,-55.6640625,-33.69140625,-14.16015625
3,1734117505909.4688,0,-50.78125,-32.2265625,-9.27734375
4,1734117505913.375,2.9296875,-49.31640625,-25.87890625,1.953125
5,1734117505917.2812,-1.46484375,-52.24609375,-24.90234375,5.37109375
6,1734117505921.1875,6.8359375,-55.17578125,-30.2734375,2.9296875
7,1734117505925.0938,12.6953125,-51.7578125,-34.1796875,10.7421875
8,1734117505929,11.23046875,-50.78125,-37.109375,13.18359375
9,1734117505932.9062,13.18359375,-53.22265625,-35.15625,14.16015625
10,1734117505936.8125,16.11328125,-52.24609375,-31.25,19.04296875
11,1734117505940.7188,14.6484375,-49.31640625,-31.73828125,13.18359375
0,1734117505944.625,18.06640625,-48.33984375,-33.203125,16.6015625
1,1734117505948.5312,23.92578125,-49.8046875,-32.2265625,17.08984375
2,1734117505952.4375,13.18359375,-48.33984375,-28.3203125,14.16015625
3,1734117505956.3438,11.23046875,-46.875,-32.2265625,10.25390625
4,1734117505960.25,16.11328125,-46.875,-33.69140625,10.25390625
5,1734117505964.1562,6.8359375,-46.875,-35.15625,14.6484375
6,1734117505968.0625,5.37109375,-45.41015625,-39.0625,0.9765625
7,1734117505971.9688,9.765625,-46.875,-41.50390625,-5.859375
8,1734117505975.875,4.8828125,-51.7578125,-44.921875,-4.8828125
9,1734117505979.7812,0.48828125,-50.29296875,-41.015625,-7.8125
10,1734117505983.6875,-3.41796875,-55.17578125,-39.55078125,-13.18359375
11,1734117505987.5938,-11.23046875,-65.4296875,-41.9921875,-16.11328125
0,1734117505991.5,-18.06640625,-69.82421875,-41.9921875,-13.671875
1,1734117505995.4062,-19.04296875,-64.94140625,-42.96875,-11.23046875
2,1734117505999.3125,-20.5078125,-62.98828125,-43.45703125,-11.23046875
3,1734117506003.2188,-17.578125,-62.01171875,-40.0390625,-16.6015625
4,1734117506007.125,-11.71875,-58.10546875,-36.62109375,-7.32421875
5,1734117506011.0312,-14.6484375,-62.01171875,-37.109375,-3.41796875
6,1734117506014.9375,-12.6953125,-63.96484375,-36.62109375,-13.671875
7,1734117506018.8438,-15.13671875,-61.03515625,-31.25,-12.6953125
8,1734117506022.75,-19.53125,-59.5703125,-30.76171875,-1.46484375
9,1734117506026.6562,-16.6015625,-60.546875,-34.66796875,4.8828125
10,1734117506030.5625,-19.53125,-60.05859375,-37.109375,-1.953125
11,1734117506034.4688,-11.71875,-60.05859375,-29.78515625,2.9296875
0,1734117506038.375,-0.48828125,-60.546875,-27.34375,0.9765625
1,1734117506042.2812,2.44140625,-57.12890625,-30.2734375,-0.48828125
2,1734117506046.1875,-1.46484375,-54.6875,-29.78515625,11.23046875
3,1734117506050.0938,-2.9296875,-54.19921875,-28.3203125,13.671875
4,1734117506054,3.90625,-54.19921875,-29.78515625,6.8359375
5,1734117506057.9062,-8.30078125,-59.08203125,-33.203125,0.48828125
6,1734117506061.8125,-16.6015625,-59.08203125,-31.73828125,-11.23046875
7,1734117506065.7188,-16.6015625,-61.5234375,-37.109375,-21.484375
8,1734117506069.625,-24.4140625,-60.05859375,-38.0859375,-16.11328125
9,1734117506073.5312,-23.92578125,-59.08203125,-38.57421875,-23.4375
10,1734117506077.4375,-18.06640625,-64.453125,-39.0625,-26.85546875
11,1734117506081.3438,-20.5078125,-62.01171875,-27.34375,-17.08984375
0,1734117506085.25,-21.97265625,-57.6171875,-23.92578125,-18.5546875
1,1734117506089.1562,-20.99609375,-64.453125,-30.2734375,-25.87890625
2,1734117506093.0625,-17.578125,-70.3125,-30.76171875,-28.80859375
3,1734117506096.9688,-17.578125,-68.84765625,-33.69140625,-26.3671875
4,1734117506100.875,-24.4140625,-68.359375,-42.96875,-20.99609375
5,1734117506104.7812,-24.4140625,-72.75390625,-38.0859375,-9.765625
6,1734117506108.6875,-17.578125,-74.21875,-32.2265625,5.859375
7,1734117506112.5938,-23.4375,-66.89453125,-26.3671875,8.7890625
8,1734117506116.5,-34.66796875,-62.01171875,-25.87890625,1.953125
9,1734117506120.4062,-36.1328125,-61.5234375,-35.15625,-12.20703125
10,1734117506124.3125,-32.71484375,-63.4765625,-31.73828125,-20.01953125
11,1734117506128.2188,-29.296875,-61.5234375,-31.25,-16.6015625
0,1734117506132.125,-20.01953125,-54.6875,-33.203125,-13.671875
1,1734117506136.0312,-11.71875,-54.19921875,-34.66796875,-8.30078125
2,1734117506139.9375,-9.765625,-56.640625,-39.55078125,-3.90625
3,1734117506143.8438,-4.39453125,-52.734375,-37.59765625,-5.859375
